Serve State,Stroke,Result,Hit Side,Hit Zone,Hit (x),Hit (y),Bounce (x),Bounce (y),Point Winner,shotContactX,shotContactY,shotLocationX,shotLocationY,return_zone_original,return_zone,return_contact
first,Forehand,Net,far,deuce,-183.3083661416376,488.37279090088504,-113.93227252837508,227.95342300950597,guest,183.3083661416376,-488.37279090088504,113.93227252837508,0.0,Down the Line,Down the Line,mid
first,Backhand,guest,near,deuce,43.733847331560966,-495.4389709096303,-41.71859142605019,206.96000656157284,guest,43.733847331560966,-495.4389709096303,-41.71859142605019,206.96000656157284,Middle,Middle,mid
first,Backhand,host,far,deuce,-37.58496281712844,479.99981408549127,72.61099081361078,-193.2018372702414,host,37.58496281712844,-479.99981408549127,-72.61099081361078,193.2018372702414,Cross Court,Cross Court,mid
first,Forehand,guest,far,deuce,-171.94507874006865,481.19595363054754,-119.82175743650852,-217.648058836283,guest,171.94507874006865,-481.19595363054754,119.82175743650852,217.648058836283,Down the Line,Down the Line,mid
first,Forehand,host,near,deuce,158.18943569545635,-444.6030402447397,28.860531496048083,409.94075349935076,host,158.18943569545635,-444.6030402447397,28.860531496048083,409.94075349935076,Middle,Middle,inside
first,Backhand,guest,near,deuce,31.0809492563269,-463.14320319311156,-125.96069006992619,379.9069335081152,guest,31.0809492563269,-463.14320319311156,-125.96069006992619,379.9069335081152,Cross Court,Cross Court,mid
first,Forehand,Net,far,deuce,-195.12025371818441,482.39209317560375,-72.8897583114234,18.372244094478717,guest,195.12025371818441,-482.39209317560375,72.8897583114234,0.0,Down the Line,Down the Line,mid
first,Backhand,Net,far,deuce,-31.174382108470333,441.7233486436913,-86.49585520555462,177.48479330699493,guest,31.174382108470333,-441.7233486436913,86.49585520555462,0.0,Down the Line,Down the Line,inside
first,Backhand,guest,near,deuce,65.97457895884605,-489.1592191598523,31.25491579175988,210.8535269027782,guest,65.97457895884605,-489.1592191598523,31.25491579175988,210.8535269027782,Middle,Middle,mid
first,Forehand,guest,near,deuce,198.55916447933748,-428.75417213451163,31.114249781261268,244.9214566927869,guest,198.55916447933748,-428.75417213451163,31.114249781261268,244.9214566927869,Middle,Middle,inside
first,Backhand,guest,far,deuce,-51.84516622919457,458.46930227447876,-48.58707349078855,-222.60620078728658,guest,51.84516622919457,-458.46930227447876,48.58707349078855,222.60620078728658,Middle,Middle,mid
first,Forehand,Net,far,deuce,-191.83088910751246,523.0608377075163,-80.81417322830471,7.008880139978862,guest,191.83088910751246,-523.0608377075163,80.81417322830471,0.0,Down the Line,Down the Line,deep
first,Forehand,Net,near,deuce,170.15083114601885,-434.13680008726476,65.78767497809375,-12.129352580921138,guest,170.15083114601885,-434.13680008726476,65.78767497809375,0.0,Down the Line,Down the Line,inside
first,Forehand,guest,far,deuce,-193.92411417312815,518.2762795272913,-24.393897637782672,-391.6014654416175,guest,193.92411417312815,-518.2762795272913,24.393897637782672,391.6014654416175,Middle,Middle,deep
first,Backhand,host,far,deuce,-46.46253827644144,440.527209098635,25.529904855629855,-407.9939741905154,host,46.46253827644144,-440.527209098635,-25.529904855629855,407.9939741905154,Middle,Middle,inside
first,Forehand,guest,far,deuce,-124.09949693781866,511.09944225695375,26.812434383188247,-313.66212270325,guest,124.09949693781866,-511.09944225695375,-26.812434383188247,313.66212270325,Middle,Middle,mid
first,Backhand,guest,far,deuce,-41.79013013996091,453.68474409425374,38.16500437443348,-271.9003554241815,guest,41.79013013996091,-453.68474409425374,-38.16500437443348,271.9003554241815,Middle,Middle,inside
first,Backhand,guest,near,deuce,40.25757874013668,-492.74763779502103,23.91084864390716,92.54349846889355,guest,40.25757874013668,-492.74763779502103,23.91084864390716,92.54349846889355,Middle,Middle,mid
first,Backhand,Out,near,deuce,37.92137467189642,-480.4872265964272,-5.989539588798306,479.22456255443313,guest,37.92137467189642,-480.4872265964272,-5.989539588798306,479.22456255443313,Middle,Middle,mid
first,Forehand,guest,near,deuce,186.597769028775,-391.07577646523976,129.65988079608348,141.85284886256886,guest,186.597769028775,-391.07577646523976,129.65988079608348,141.85284886256886,Down the Line,Down the Line,inside
first,Forehand,host,far,deuce,-195.2697615922001,490.7650699909975,-103.15327537177524,-253.40643044606333,host,195.2697615922001,-490.7650699909975,103.15327537177524,253.40643044606333,Down the Line,Down the Line,mid
first,Backhand,host,far,deuce,-52.55538604546716,502.1283956690319,-29.951334208208497,-315.6192749342202,host,52.55538604546716,-502.1283956690319,29.951334208208497,315.6192749342202,Middle,Middle,mid
first,Forehand,guest,far,deuce,-173.7392497811876,494.35348862616627,-81.00080927379894,-281.72094816258414,guest,173.7392497811876,-494.35348862616627,81.00080927379894,281.72094816258414,Down the Line,Down the Line,mid
first,Backhand,guest,near,deuce,41.229418197703986,-496.6351104546866,-93.51066819767696,350.96850940489304,guest,41.229418197703986,-496.6351104546866,-93.51066819767696,350.96850940489304,Cross Court,Cross Court,mid
first,Forehand,guest,near,deuce,166.4129046368344,-470.32004046344906,54.70464785648967,335.85768810131384,guest,166.4129046368344,-470.32004046344906,54.70464785648967,335.85768810131384,Down the Line,Down the Line,mid
first,Forehand,guest,far,deuce,-113.10994094482345,481.19595363054754,52.90121391073383,-174.3512521871365,guest,113.10994094482345,-481.19595363054754,-52.90121391073383,174.3512521871365,Cross Court,Cross Court,mid
first,Forehand,host,far,deuce,-191.23281933498433,529.6396052053257,-136.905768810078,-291.67899168838824,host,191.23281933498433,-529.6396052053257,136.905768810078,291.67899168838824,Down the Line,Down the Line,deep
first,Backhand,guest,near,deuce,80.66466535428904,-465.8344980312554,86.57608267712062,307.45609142591286,guest,80.66466535428904,-465.8344980312554,86.57608267712062,307.45609142591286,Down the Line,Down the Line,mid
first,Forehand,guest,near,deuce,209.0254046368124,-472.11424978103344,39.263921697267556,347.20627734015306,guest,209.0254046368124,-472.11424978103344,39.263921697267556,347.20627734015306,Middle,Middle,mid
first,Backhand,host,near,deuce,25.829150262453847,-463.14320319311156,135.0890146543484,202.87674978117255,host,25.829150262453847,-463.14320319311156,135.0890146543484,202.87674978117255,Down the Line,Down the Line,mid
first,Forehand,Net,far,deuce,-169.70230752397183,410.02565069970063,-168.9546916009626,153.23695866133815,host,169.70230752397183,-410.02565069970063,168.9546916009626,0.0,Down the Line,Down the Line,inside
first,Forehand,Out,far,deuce,-107.50305118104681,470.4306977250413,4.4791119859994355,-487.5799704721891,host,107.50305118104681,-470.4306977250413,-4.4791119859994355,487.5799704721891,Middle,Middle,mid
