Serve State,Stroke,Result,Hit Side,Hit Zone,Hit (x),Hit (y),Bounce (x),Bounce (y),Point Winner,shotContactX,shotContactY,shotLocationX,shotLocationY,return_zone_original,return_zone,return_contact
first,Backhand,host,near,ad,-193.7677548117984,-500.7736767276503,-52.98285761152118,263.81870078726524,host,-193.7677548117984,-500.7736767276503,-52.98285761152118,263.81870078726524,Down the Line,Down the Line,mid
first,Backhand,Out,near,ad,-192.14023950121307,-519.5172025369145,180.36433180218154,423.2971347329397,guest,-192.14023950121307,-519.5172025369145,180.36433180218154,423.2971347329397,Cross Court,Cross Court,deep
first,Forehand,host,far,ad,46.445734908112485,513.2950568676264,37.26298118983202,-314.38838035854275,host,-46.445734908112485,-513.2950568676264,-37.26298118983202,314.38838035854275,Middle,Middle,mid
first,Backhand,host,near,ad,-160.01281167970737,-460.9651574800768,22.827165354318918,212.2366469815177,host,-160.01281167970737,-460.9651574800768,22.827165354318918,212.2366469815177,Middle,Middle,mid
first,Backhand,host,near,ad,-110.16234689408132,-468.66060258068524,100.94881889758565,451.1660761152525,host,-110.16234689408132,-468.66060258068524,100.94881889758565,451.1660761152525,Cross Court,Cross Court,mid
first,Backhand,guest,far,ad,169.4526684163604,496.306698381196,98.26525590546105,-319.23754921243346,guest,-169.4526684163604,-496.306698381196,-98.26525590546105,319.23754921243346,Down the Line,Down the Line,mid
first,Backhand,host,far,ad,198.57256124224213,490.04727143456756,-24.791781496050184,-222.36678149594815,host,-198.57256124224213,-490.04727143456756,24.791781496050184,222.36678149594815,Middle,Middle,mid
first,Forehand,guest,near,ad,-81.46663385822563,-479.3983759840043,34.916978346438654,189.7322670602694,guest,-81.46663385822563,-479.3983759840043,34.916978346438654,189.7322670602694,Middle,Middle,mid
first,Backhand,guest,near,ad,-197.6650645230825,-519.4770122482006,41.96260389324166,415.7711012683767,guest,-197.6650645230825,-519.4770122482006,41.96260389324166,415.7711012683767,Middle,Middle,deep
first,Forehand,host,far,ad,136.57460083107557,508.4092191598424,5.4086176727881075,-256.19303368315724,host,-136.57460083107557,-508.4092191598424,-5.4086176727881075,256.19303368315724,Middle,Middle,mid
first,Backhand,Out,near,ad,-171.24117454059396,-461.72842847745176,-158.90290901129148,306.7779472876806,guest,-171.24117454059396,-461.72842847745176,-158.90290901129148,306.7779472876806,Down the Line,Down the Line,mid
first,Forehand,host,far,ad,139.72628499555336,508.72905730507404,-32.43096019245919,-155.14243766396183,host,-139.72628499555336,-508.72905730507404,32.43096019245919,155.14243766396183,Middle,Middle,mid
first,Backhand,guest,far,ad,123.91665026240317,476.49755577403204,78.9276410760747,-270.5965441818375,guest,-123.91665026240317,-476.49755577403204,-78.9276410760747,270.5965441818375,Down the Line,Down the Line,mid
first,Backhand,Net,far,ad,134.34143700780461,487.17665135582877,71.0581528871024,6.111794619419415,guest,-134.34143700780461,-487.17665135582877,-71.0581528871024,0.0,Down the Line,Down the Line,mid
first,Backhand,guest,far,ad,154.75056321076872,514.0897911195943,-107.7648239282033,-173.81216644785422,guest,-154.75056321076872,-514.0897911195943,107.7648239282033,173.81216644785422,Cross Court,Cross Court,deep
first,Backhand,guest,near,ad,-121.4829177602172,-467.3296916008085,117.8769685038761,256.54892825883513,guest,-121.4829177602172,-467.3296916008085,117.8769685038761,256.54892825883513,Cross Court,Cross Court,mid
first,Backhand,Out,far,ad,136.43466207342033,464.44999999976,3.8213692038475444,-484.0811570426196,guest,-136.43466207342033,-464.44999999976,-3.8213692038475444,484.0811570426196,Middle,Middle,mid
first,Forehand,host,far,ad,53.78888342079461,499.13804680639123,40.78143044617316,-291.36799540667363,host,-53.78888342079461,-499.13804680639123,-40.78143044617316,291.36799540667363,Middle,Middle,mid
first,Backhand,host,far,ad,139.57451881007663,499.13804680639123,-19.96454505685758,-423.7576006122045,host,-139.57451881007663,-499.13804680639123,19.96454505685758,423.7576006122045,Middle,Middle,mid
first,Backhand,guest,near,ad,-195.56881561669687,-468.82484689389605,-87.91625656163437,245.80782480302258,guest,-195.56881561669687,-468.82484689389605,-87.91625656163437,245.80782480302258,Down the Line,Down the Line,mid
first,Forehand,guest,near,ad,-52.106824146954715,-492.14956802249293,-38.73340988624421,359.9406660103128,guest,-52.106824146954715,-492.14956802249293,-38.73340988624421,359.9406660103128,Middle,Middle,mid
first,Backhand,Net,near,ad,-197.5125328082969,-465.8344980312554,-47.92033573925784,-167.3305063428707,guest,-197.5125328082969,-465.8344980312554,-47.92033573925784,0.0,Middle,Middle,mid
first,Backhand,guest,near,ad,-164.46918744523438,-490.0563429568772,30.376356080474245,336.47145122467305,guest,-164.46918744523438,-490.0563429568772,30.376356080474245,336.47145122467305,Middle,Middle,mid
first,Forehand,guest,far,ad,52.48063210845933,482.39209317560375,-39.559530839874576,-262.3131342955775,guest,-52.48063210845933,-482.39209317560375,39.559530839874576,262.3131342955775,Middle,Middle,mid
first,Backhand,guest,near,ad,-185.2521216097031,-452.0788932631085,20.439479440059433,265.6150153104489,guest,-185.2521216097031,-452.0788932631085,20.439479440059433,265.6150153104489,Middle,Middle,inside
first,Backhand,Net,far,ad,182.26177274706245,474.01911636021003,38.18303258965656,34.52008967627261,guest,-182.26177274706245,-474.01911636021003,-38.18303258965656,0.0,Middle,Middle,mid
first,Backhand,guest,far,ad,133.07050524927507,458.46930227447876,20.906758530172926,-254.1184492562117,guest,-133.07050524927507,-458.46930227447876,-20.906758530172926,254.1184492562117,Middle,Middle,mid
first,Backhand,Net,far,ad,183.45791229211872,520.0704888448756,20.203543307076178,22.25967847767879,guest,-183.45791229211872,-520.0704888448756,-20.203543307076178,0.0,Middle,Middle,deep
first,Backhand,guest,near,ad,-176.1315288713001,-440.11749781254605,-115.91690726153242,187.3854986875672,guest,-176.1315288713001,-440.11749781254605,-115.91690726153242,187.3854986875672,Down the Line,Down the Line,inside
first,Backhand,host,far,ad,161.0302766840813,506.9129538492569,-98.15819663162033,-387.71716972858366,host,-161.0302766840813,-506.9129538492569,98.15819663162033,387.71716972858366,Cross Court,Cross Court,mid
first,Backhand,guest,far,ad,186.29875328074365,575.0929079174631,-25.175005468053488,-195.88628062107117,guest,-186.29875328074365,-575.0929079174631,25.175005468053488,195.88628062107117,Middle,Middle,deep
first,Backhand,host,near,ad,-189.43861001739995,-456.2653816708054,-7.099365704283297,454.71472550282715,host,-189.43861001739995,-456.2653816708054,-7.099365704283297,454.71472550282715,Middle,Middle,mid
first,Backhand,guest,near,ad,-163.4225557741938,-478.0949475063147,-12.014063867010416,322.4952209097197,guest,-163.4225557741938,-478.0949475063147,-12.014063867010416,322.4952209097197,Middle,Middle,mid
first,Backhand,guest,near,ad,-175.5334973752374,-434.13680008726476,-96.21972331578583,288.6862696848902,guest,-175.5334973752374,-434.13680008726476,-96.21972331578583,288.6862696848902,Down the Line,Down the Line,inside
first,Backhand,guest,far,ad,113.10994094482345,457.2731627294225,-58.35997375325069,-248.85084208211117,guest,-113.10994094482345,-457.2731627294225,58.35997375325069,248.85084208211117,Cross Court,Cross Court,mid
first,Forehand,guest,far,ad,72.40383858263976,500.3341863514475,4.763774059490102,-250.08977471553135,guest,-72.40383858263976,-500.3341863514475,-4.763774059490102,250.08977471553135,Middle,Middle,mid
